country,glacier_name,glacier_id,outline_id,year,time_system,begin_date,begin_date_unc,midseason_date,midseason_date_unc,end_date,end_date_unc,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,ela_position,ela,ela_unc,aar,area,investigators,agencies,references,remarks
SJ,MIDTRE LOVENBREEN,291,,1974,,,,,,,,,,,,-0.89,,,550,,0.02,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1975,,,,,,,,,,,,-0.21,,,340,,0.48,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1976,stratigraphic,1975-07-02,182.0,,,1976-07-01,182.5,0.75,,-1.1,,-0.35,,,420,,0.29,5800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1977,stratigraphic,1976-07-01,182.5,,,1977-07-02,182.0,0.8,,-0.84,,-0.04,,,300,,0.6,5800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1978,stratigraphic,1977-07-02,182.0,,,1978-07-02,182.0,0.81,,-1.29,,-0.48,,,420,,0.29,5800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1979,stratigraphic,1978-07-02,182.0,,,1979-07-02,182.0,0.8,,-1.46,,-0.66,,,480,,0.09,5800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1980,stratigraphic,1979-07-02,182.0,,,1980-07-01,182.5,0.83,,-1.26,,-0.43,,,415,,0.3,5800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1981,stratigraphic,1980-07-01,182.5,,,1981-07-02,182.0,0.51,,-0.97,,-0.46,,,435,,0.23,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1982,stratigraphic,1981-07-02,182.0,,,1982-07-02,182.0,0.66,,-0.64,,0.02,,,290,,0.62,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1983,stratigraphic,1982-07-02,182.0,,,1983-07-02,182.0,0.75,,-0.92,,-0.17,,,330,,0.52,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
